Name,Address,Postcode,City,Phone,Website
Clinique Cecil,"Avenue Louis-Ruchonnet 53, 1003 Lausanne",1003,Lausanne,tel:+41213105095,https://www.local.ch/en/d/lausanne/1003/clinic/clinique-cecil-JojrkKRo1tL4QyQEvVvPXg
Clinique de Genolier,"Route du Muids 3, 1272 Genolier",1272,Genolier,tel:+41223669000,https://www.local.ch/en/d/genolier/1272/clinic/clinique-de-genolier-yv6hzqQqRonXxYVDojnD5A
Clinique de Joli-Mont,"Avenue Trembley 45, 1209 Genève",1209,Genève,tel:+41227170311,https://www.local.ch/en/d/geneve/1209/clinic/clinique-de-joli-mont-ydrXrr0pBkJ6FoL8gwHoDQ
Clinique de La Source,"Avenue Alexandre-Vinet 30, 1004 Lausanne",1004,Lausanne,tel:+41216413333,https://www.local.ch/en/d/lausanne/1004/clinic/clinique-de-la-source-xXtbi4a1olbGPIWauF9OWA
Clinique de Montchoisi,"Chemin des Allinges 10, 1006 Lausanne",1006,Lausanne,tel:+41216193939,https://www.local.ch/en/d/lausanne/1006/clinic/clinique-de-montchoisi-7x5CzWev--cytk1pA7I-7g
Fondazione Varini,"Via Consiglio Mezzano 38, 6644 Orselina",6644,Orselina,tel:+41917355555,https://www.local.ch/en/d/orselina/6644/clinic/fondazione-varini-jVpoA93UfzjzfApSZk3RjQ
FussZentrum Hirslanden,"Witellikerstrasse 40, 8008 Zürich",8008,Zürich,tel:+41443873055,https://www.local.ch/en/d/zuerich/8008/clinic/fusszentrum-hirslanden-hBGSnxj9dA0jnp2p6Eb13A
Geneva Mederi Esthetic,"Avenue de Champel 81, 1206 Genève",1206,Genève,tel:+41223474422,https://www.local.ch/en/d/geneve/1206/clinic/geneva-mederi-esthetic-1Xk8F91T2rR-lM_wPldr_A
Dr. med. Hefti Martin,"Brauerstrasse 95a, 9016 St. Gallen",9016,Gallen,tel:+41712822040,https://www.local.ch/en/d/st-gallen/9016/clinic/dr-med-hefti-martin-jt5c1T2uuamtFFRuiGk-6w
Hirslanden AG,"Boulevard Lilienthal 2, 8152 Glattpark (Opfikon)",8152,(Opfikon),tel:+41443888585,https://www.local.ch/en/d/glattpark-opfikon/8152/clinic/hirslanden-ag-n2d1AlOq40DyINRgEsuv9w
Prof. Dr. med. Hopf Nikolai,"Brauerstrasse 95a, 9016 St. Gallen",9016,Gallen,tel:+41712822040,https://www.local.ch/en/d/st-gallen/9016/clinic/prof-dr-med-hopf-nikolai-iIhKc0H0iqliVFKhm0vXUQ
Dr. med. Jakob Stephan,"Brauerstrasse 95a, 9016 St. Gallen",9016,Gallen,tel:+41712822040,https://www.local.ch/en/d/st-gallen/9016/clinic/dr-med-jakob-stephan-IlY9xwKOsRVVSbhAImbNyw
Dr. med. Kraus Ulrich,"Brauerstrasse 95a, 9016 St. Gallen",9016,Gallen,tel:+41712880162,https://www.local.ch/en/d/st-gallen/9016/clinic/dr-med-kraus-ulrich-ipYnVUlT8wFA2QOk0nonnQ
Lungenzentrum Hirslanden Zürich,"Witellikerstrasse 40, 8008 Zürich",8008,Zürich,tel:+41443873000,https://www.local.ch/en/d/zuerich/8008/clinic/lungenzentrum-hirslanden-zuerich-gpjoU60aQHylXN0cFoTuAw
Dr. med. Meyer Adrian,9000 St. Gallen,9000,Gallen,tel:+41718451414,https://www.local.ch/en/d/st-gallen/9000/clinic/dr-med-meyer-adrian-5FIaTUYhyxhpXMIZyquv5w
Mv Santé Vision,"Avenue de Rhodanie 70, 1007 Lausanne",1007,Lausanne,tel:+41216131080,https://www.local.ch/en/d/lausanne/1007/clinic/mv-sante-vision-hnNpIOIka3K01UG5WZ3O5w
Orthopädie,9435 Heerbrugg,9435,Heerbrugg,tel:+41715770055,https://www.local.ch/en/d/heerbrugg/9435/clinic/orthopaedie-CLuac8tJIzLaInjukUtD2w
Schlosstal Integrierte Psychiatrie Winterthur - Zürcher Unterland Besuchszeiten alle Abteilungen,"Wieshofstrasse 102, 8408 Winterthur",8408,Winterthur,tel:+41522643333,https://www.local.ch/en/d/winterthur/8408/clinic/schlosstal-integrierte-psychiatrie-winterthur-zuercher-unterland-besuchszeiten-alle-abteilungen-DkZGDg3XBkbRCBHWik4QNg
TAGESKLINIK BERN,"Neuengass-Passage 2, 3011 Bern",3011,Bern,tel:+41313128383,https://www.local.ch/en/d/bern/3011/clinic/tagesklinik-bern-ht5fAEwuYZVHOIY5lk8n8g
Uroviva Andrologiezentrum Zürich,"Stadelhoferstrasse 22, 8001 Zürich",8001,Zürich,tel:+41443651070,https://www.local.ch/en/d/zuerich/8001/clinic/uroviva-andrologiezentrum-zuerich-s7RNsKwniO9WfEDSdHVHDg
VenenZentrum Bellevue Zürich,"Theaterstrasse 16, 8001 Zürich",8001,Zürich,tel:+41442514300,https://www.local.ch/en/d/zuerich/8001/clinic/venenzentrum-bellevue-zuerich-x_VIuv-2FVapRvh98ydQ0w
VISION CLINIQUE SA,"Rue du Lac 12, 1207 Genève",1207,Genève,tel:+41228608020,https://www.local.ch/en/d/geneve/1207/clinic/vision-clinique-sa-S-CytnQBOouFPAQBWFjc3w
Vista Augenklinik Zürich,"Sihlstrasse 37, 8001 Zürich",8001,Zürich,tel:+41442509500,https://www.local.ch/en/d/zuerich/8001/clinic/vista-augenklinik-zuerich-DnZQrbhPr3DnfKBH9j0XdQ
ZURZACH Care Rehaklinik Braunwald,"Niederschlachtstrasse 12, 8784 Braunwald",8784,Braunwald,tel:+41556535111,https://www.local.ch/en/d/braunwald/8784/clinic/zurzach-care-rehaklinik-braunwald-7iHQ-0NLvP-NNoa9D89EVw
Clinique Bellefontaine,"Rue Bellefontaine 2, 1003 Lausanne",1003,Lausanne,tel:+41216013333,https://www.local.ch/en/d/lausanne/1003/aesthetic-medicine/clinique-bellefontaine--3udqS9HuhBOaRvSL5l1Ww
Clinique Dentaire de Neuchâtel SA,"Place Pury 7, 2000 Neuchâtel",2000,Neuchâtel,tel:+41327241924,https://www.local.ch/en/d/neuchatel/2000/dentist/clinique-dentaire-de-neuchatel-sa-DHG1SE3IcZJP0cbhVO-hZg
Clinique esthétique Morépont-Delémont,"Rue du 24-Septembre 7, 2800 Delémont",2800,Delémont,tel:+41324220137,https://www.local.ch/en/d/delemont/2800/general-internal-medicine/clinique-esthetique-morepont-delemont-0mZaNkLiLLxiiRL4LgRAGQ
Clinique Adonis,"Rue Charles-Humbert 8, 1205 Genève",1205,Genève,tel:+41227989944,https://www.local.ch/en/d/geneve/1205/aesthetic-medicine/clinique-adonis-Zy0oTpE6UqeJ46yyHuVyDw
Clinique AREDA,"Route des Neyers 8, 1880 Bex",1880,Bex,tel:+41244635220,https://www.local.ch/en/d/bex/1880/vet/clinique-areda-hQR6RGeJIJ_J8BCjknQ6XA
Clinique de Rosé,"Rue de l'Eglise 1, 2900 Porrentruy",2900,Porrentruy,tel:+41324659484,https://www.local.ch/en/d/porrentruy/2900/dentist/clinique-de-rose-l2aNQB_Bc5hzaLfUz3S30w
Clinique dentaire Cornavin,"Rue de Cornavin 5, 1201 Genève",1201,Genève,tel:+41225579379,https://www.local.ch/en/d/geneve/1201/dental-clinic/clinique-dentaire-cornavin-waGXhz8QOBLB3z84YDo88A
Clinique Dentaire d'Onex,"Avenue Bois-de-la-Chapelle 99, 1213 Onex",1213,Onex,tel:+41227932960,https://www.local.ch/en/d/onex/1213/dental-clinic/clinique-dentaire-d-onex-HMrVB7vIzRVQH5b4L0SvcQ
Clinique Dentaire de Meyrin,"Rue des Boudines 15, 1217 Meyrin",1217,Meyrin,tel:+41227823344,https://www.local.ch/en/d/meyrin/1217/dentist/clinique-dentaire-de-meyrin-zfhQ6i8bDVRvKakz4JIWpQ
Clinique Dentaire les dents du Midi,"Avenue de la Gare 24, 1870 Monthey",1870,Monthey,tel:+41244716667,https://www.local.ch/en/d/monthey/1870/dentist/clinique-dentaire-les-dents-du-midi-FX24FS8T6HNcq8NK64soww
Clinique du Grand Salève,"Avenue du Grand-Salève 2, 1255 Veyrier",1255,Veyrier,tel:+41225705050,https://www.local.ch/en/d/veyrier/1255/private-clinic/clinique-du-grand-saleve-tJ4UW5qTKFK2Rpa_yf4NYQ
Clinique du Moléson,"Avenue de la Gare 30, 1630 Bulle",1630,Bulle,tel:+41269138000,https://www.local.ch/en/d/bulle/1630/private-clinic/clinique-du-moleson-VoAnsLukH5vHiehG468fEA
Clinique Holistique de Montreux,"Avenue des Alpes 104, 1820 Montreux",1820,Montreux,tel:+41796100088,https://www.local.ch/en/d/montreux/1820/acupuncture-not-included-in-category-doctors/clinique-holistique-de-montreux-K2CFroQx2AMpZpwhPPIB2A
Clinique OrthoART Eaux-Vives,"Rue Maunoir 13, 1207 Genève",1207,Genève,tel:+41797158637,https://www.local.ch/en/d/geneve/1207/orthodontics/clinique-orthoart-eaux-vives-Qh59PgzQpAtVjOp3co4wWA
Clinique OrthoART Onex,"Route de Loëx 3, 1213 Onex",1213,Onex,tel:+41227920084,https://www.local.ch/en/d/onex/1213/orthodontics/clinique-orthoart-onex-9uD-5pKISrObVNrc0ue48Q
CLINIQUE PODOLOGIQUE ROTH KRYS,"Route du Centre Thermal 14, 1913 Saillon",1913,Saillon,tel:+41793699651,https://www.local.ch/en/d/saillon/1913/podology/clinique-podologique-roth-krys-jl3sjEejxokgKhPI6aqniA
Clinique Vétérinaire Delémont,"Route de Bâle 153, 2800 Delémont",2800,Delémont,tel:+41324213630,https://www.local.ch/en/d/delemont/2800/vet/clinique-veterinaire-delemont-FckU_VB5VT3ie-qtHxnoRw
Clinique vétérinaire du Vieux-Château Grands Animaux Sàrl,"Route de Bâle 151, 2800 Delémont",2800,Delémont,tel:+41324213636,https://www.local.ch/en/d/delemont/2800/vet/clinique-veterinaire-du-vieux-chateau-grands-animaux-sarl-Hc3Rks4M8ApZGN-2-HRSwQ
Clinique Vétérinaire du Vieux-Château Grands Animaux Sàrl,"Rue Baptiste-Savoye 51, 2610 St-Imier",2610,St-Imier,tel:+41329443636,https://www.local.ch/en/d/st-imier/2610/vet/clinique-veterinaire-du-vieux-chateau-grands-animaux-sarl-QKx7ZyR6sSzUelwnHJ3SsA
Clinique Vétérinaire du Vieux-Château Grands Animaux Sàrl (Grosstiere,"Bodenackerstrasse 1A, 4226 Breitenbach",4226,Breitenbach,tel:+41791213636,https://www.local.ch/en/d/breitenbach/4226/vet/clinique-veterinaire-du-vieux-chateau-grands-animaux-sarl-grosstiere-nHZLrBjY-M30opqkS_RVNg
Clinique dentaire LeLake,"Avenue du Théâtre 7, 1005 Lausanne",1005,Lausanne,tel:+41213187600,https://www.local.ch/en/d/lausanne/1005/dentist/clinique-dentaire-lelake-3qoVChLaMSdNpOgSsFjNkg
Clinique ostéopathie Duplain SA,"Rue du Bas de la Fin 3A, 1055 Froideville",1055,Froideville,tel:+41213232323,https://www.local.ch/en/d/froideville/1055/osteopathy/clinique-osteopathie-duplain-sa-pH2yFYjF0JLWBWmsTjRWyg
Clinique Dentaire de Genolier,"Route du Muids 3, 1272 Genolier",1272,Genolier,tel:+41223661782,https://www.local.ch/en/d/genolier/1272/dental-clinic/clinique-dentaire-de-genolier-tMhNy5SSLU_ZzbxM-yGRyw
Clinique dentaire Sourire Plus SA,"Rue du Crêt-Taconnet 8a, 2000 Neuchâtel",2000,Neuchâtel,tel:+41327244020,https://www.local.ch/en/d/neuchatel/2000/dentist/clinique-dentaire-sourire-plus-sa-JBBhY6lkOFDtKFmG3ddITA
Clinique du Vêtement,"Rue de Romont 33, 1700 Fribourg",1700,Fribourg,tel:+41263224087,https://www.local.ch/en/d/fribourg/1700/sewing-center/clinique-du-vetement-O1OGg8i4xHJvBIpSZOm2uw
Clinique du vêtement Tailleur Bulgan,"Avenue de Lavaux 24, 1009 Pully",1009,Pully,tel:+41217296981,https://www.local.ch/en/d/pully/1009/couture/clinique-du-vetement-tailleur-bulgan-5mZjJBNI3EFIBIgqVM_iWg
Clinique Moléson - Centre partenaire Unilabs,"Avenue de la Gare 30, 1630 Bulle",1630,Bulle,tel:+41269138000,https://www.local.ch/en/d/bulle/1630/medical-laboratory-analysis/clinique-moleson-centre-partenaire-unilabs-IzwP25zzTomhpuERBuqp6g
Clinique Ophtalmologique Vista Alpina SA,"Rue du Bourg 3, 3960 Sierre",3960,Sierre,tel:+41274553404,https://www.local.ch/en/d/sierre/3960/eye-center/clinique-ophtalmologique-vista-alpina-sa-H2HfQ6hABbDnE1MYzeVTPQ
Clinique Ophtalmologique Vista Alpina SA,"Avenue du Midi 14, 1950 Sion",1950,Sion,tel:+41275520500,https://www.local.ch/en/d/sion/1950/ophthalmology/clinique-ophtalmologique-vista-alpina-sa-455STdGk9LEu4-lr6XfPzA
Clinique de la Douleur,"Avenue Jacob-Daniel Maillard 3, 1217 Meyrin",1217,Meyrin,tel:+41227196577,https://www.local.ch/en/d/meyrin/1217/hospital/clinique-de-la-douleur-uGk6bRKobGTsuJDoGRNfbQ
Clinique de Médecine Esthétique et Anti-Âge,"Chemin François-Lehmann 26, 1218 Le Grand-Saconnex",1218,Grand-Saconnex,tel:+41229203882,https://www.local.ch/en/d/le-grand-saconnex/1218/aesthetic-medicine/clinique-de-medecine-esthetique-et-anti-age-zJ8nQCxUtOhE0YGBbTHGnw
Clinique Dentaire du Lac,"Rue de Lausanne 39E, 1110 Morges",1110,Morges,tel:+41218015000,https://www.local.ch/en/d/morges/1110/dentist/clinique-dentaire-du-lac-mdTAq9W-6BPy3_SAv3Wgww
Clinique des Grangettes,"Chemin des Grangettes 7, 1224 Chêne-Bougeries",1224,Chêne-Bougeries,tel:+41223050777,https://www.local.ch/en/d/chene-bougeries/1224/emergency-services/clinique-des-grangettes-pDHVceqpiFdwwGM1_ETlwQ
Clinique DIS7,"Rue du Mont 17, 1950 Sion",1950,Sion,tel:+41273221097,https://www.local.ch/en/d/sion/1950/art-therapy/clinique-dis7-vIYZ49prcpmRggeHmhJ3wQ
Clinique du Lis,"Galerie Jean-Malbuisson 15, 1204 Genève",1204,Genève,tel:+41228108530,https://www.local.ch/en/d/geneve/1204/acupuncture-not-included-in-category-doctors/clinique-du-lis-iUnCM5qfgE3fgAKDbSD_FA
Clinique Moncor SA centre fribourgeois de chirurgie,"Route de Moncor 12, 1752 Villars-sur-Glâne",1752,Villars-sur-Glâne,tel:+41264011450,https://www.local.ch/en/d/villars-sur-glane/1752/nursing-home/clinique-moncor-sa-centre-fribourgeois-de-chirurgie-PXPPz9eex48NxuxOgiOvOw
Clinique Renaissance,"Chemin du Vallon 2, 1093 La Conversion",1093,Conversion,tel:+41216533544,https://www.local.ch/en/d/la-conversion/1093/waxing/clinique-renaissance-tNo9jaFB_3DdBnwPSRv4bA
Clinique de l'Habillement,"Avenue de la Gare 32, 1950 Sion",1950,Sion,tel:+41794659529,https://www.local.ch/en/d/sion/1950/tailor-s-shop/clinique-de-l-habillement-2BtVZ0Vn-QqeejhbJwNXmw
Clinique Yongli MTC Sàrl,"Rue du Simplon 5, 1800 Vevey",1800,Vevey,tel:+41219221088,https://www.local.ch/en/d/vevey/1800/acupuncture-tcm/clinique-yongli-mtc-sarl-6b9cSC4dhIRz9P-hkLJrAA
Clinique Auto,"Chemin de la Colice 22, 1023 Crissier",1023,Crissier,tel:+41216171515,https://www.local.ch/en/d/crissier/1023/garage/clinique-auto-oN3vGrnjg1JQGbevpb1esQ
Clinique Concorde,"Rue du Bassin 12, 2000 Neuchâtel",2000,Neuchâtel,tel:+41327244590,https://www.local.ch/en/d/neuchatel/2000/chinese-medicine-tcm/clinique-concorde-0feN7Pg1m_zZ9YhG7oWvOw
Clinique DELC AG,"Marktgasse 17, 2502 Biel/Bienne",2502,Biel/Bienne,tel:+41323254433,https://www.local.ch/en/d/biel-bienne/2502/clinique-delc-ag-sKp_Gnz2dIytsRYpadfV1w
Clinique DELC AG,"Solothurnstrasse 65, 2540 Grenchen",2540,Grenchen,tel:+41325523333,https://www.local.ch/en/d/grenchen/2540/clinique-delc-ag-bC95hw5XqJNaHeZ2xqYLlw
Clinique Dentaire de Lausanne - Bussigny,"Blvd de l'Arc-en-Ciel 26, 1030 Bussigny",1030,Bussigny,tel:+41219772121,https://www.local.ch/en/d/bussigny/1030/dental-clinic/clinique-dentaire-de-lausanne-bussigny-uEALynEGpzKaVm6aUKqfMA
Clinique Dentaire du Chablais,"Route du Montagnier, 1868 Collombey",1868,Collombey,tel:+41244814949,https://www.local.ch/en/d/collombey/1868/dentist/clinique-dentaire-du-chablais-JPdcUT6H_YZumg9E_JnfWw
Clinique Dentaire du Valais,"Route Cantonale 11, 1964 Conthey",1964,Conthey,tel:+41273452727,https://www.local.ch/en/d/conthey/1964/periodontology/clinique-dentaire-du-valais-C7KMWsP4YPYH6ZqbajPObg
Clinique dentaire scolaire régionale,"Rue de la Verrerie 1, 1870 Monthey",1870,Monthey,tel:+41244713535,https://www.local.ch/en/d/monthey/1870/dental-clinic/clinique-dentaire-scolaire-regionale-uqLsx7DtQrc4kUSIg3P3gQ
Clinique Générale - Ste-Anne SA,"Rue Hans-Geiler 6, 1700 Fribourg",1700,Fribourg,tel:+41263500111,https://www.local.ch/en/d/fribourg/1700/clinique-generale-ste-anne-sa-Ccjcj-2sQ5_Jy4ZfuQgPKA
Clinique Matignon Suisse SA,"Rue des Alpes 15, 1201 Genève",1201,Genève,tel:+41227151490,https://www.local.ch/en/d/geneve/1201/cosmetic-institute/clinique-matignon-suisse-sa-8u_ORih8Yb7ODtM6T76gpQ
Clinique Matignon Suisse SA,"Chemin de Beau-Rivage 18, 1006 Lausanne",1006,Lausanne,tel:+41213117070,https://www.local.ch/en/d/lausanne/1006/clinique-matignon-suisse-sa-o0lR1WGEesJfoi3tXjiPnA
Clinique Matignon Suisse SA,"Avenue de la Gare 24, 1870 Monthey",1870,Monthey,tel:+41273237000,https://www.local.ch/en/d/monthey/1870/dermatology-and-venereology/clinique-matignon-suisse-sa-A80bXnv_w0yA3wwjxW0QHA
Clinique Tobalem (TBLM SA),"Place du Port 1, 1204 Genève",1204,Genève,tel:+41223102815,https://www.local.ch/en/d/geneve/1204/clinique-tobalem-tblm-sa-Z2Tgj52qIG-fcbnS6IYe_A
Clinique et Permanence d'Onex (Cité générations),"Route de Chancy 98, 1213 Onex",1213,Onex,tel:+41227090000,https://www.local.ch/en/d/onex/1213/emergency-medicine/clinique-et-permanence-d-onex-cite-generations-nGesfMt6KJFdm-BtdSy_Rw
Clinique de jour / Tagesklinik,"Chemin des Fléoles 2, 2503 Biel/Bienne",2503,Biel/Bienne,tel:+41324847272,https://www.local.ch/en/d/biel-bienne/2503/hospital/clinique-de-jour-tagesklinik--Ro-mXXJ2Tg2uicW8mXkOw
Clinique universitaire de médecine dentaire (CUMD),"Rue Lombard 19, 1205 Genève",1205,Genève,tel:+41223794000,https://www.local.ch/en/d/geneve/1205/state-school/clinique-universitaire-de-medecine-dentaire-cumd-tS2Kdv1M-q0K4R0HZMWQzg
Clinique de chirurgie / Chirurgie viscérale,"Chante-Merle 84, 2502 Biel/Bienne",2502,Biel/Bienne,tel:+41323243764,https://www.local.ch/en/d/biel-bienne/2502/hospital/clinique-de-chirurgie-chirurgie-viscerale-bNo0RohkUYrI9tUr1lCR5w
Clinique de jour,"Champ de Chin 18, 2735 Bévilard",2735,Bévilard,tel:+41324847272,https://www.local.ch/en/d/bevilard/2735/hospital/clinique-de-jour-uDJAxBLEQdRhxi_3ps-kdw
Clinique dentaire ambulante,2900 Porrentruy,2900,Porrentruy,tel:+41792770206,https://www.local.ch/en/d/porrentruy/2900/cantonal-administration/clinique-dentaire-ambulante-7oll0Bw8_RIYeaB4fkQQbw
Clinique de chirurgie / Traumatologie,"Chante-Merle 84, 2502 Biel/Bienne",2502,Biel/Bienne,tel:+41323243448,https://www.local.ch/en/d/biel-bienne/2502/hospital/clinique-de-chirurgie-traumatologie-CXFezdIvEn9ybdB5kGWkTQ
Clinique de chirurgie / Chirurgie thoracique,"Chante-Merle 84, 2502 Biel/Bienne",2502,Biel/Bienne,tel:+41323243224,https://www.local.ch/en/d/biel-bienne/2502/hospital/clinique-de-chirurgie-chirurgie-thoracique-N_nHC5FDpoE62gGgkrLBdQ
Clinique dentaire scolaire,"Rue du Bugnon 1, 1020 Renens VD",1020,VD,tel:+41216327572,https://www.local.ch/en/d/renens-vd/1020/municipal-government/clinique-dentaire-scolaire-_1nkhcvXlho2JwqtKcJZVQ
Clinique dentaire scolaire orthodontique,"Route de Podemainge 10, 1937 Orsières",1937,Orsières,tel:+41277831791,https://www.local.ch/en/d/orsieres/1937/dentist/clinique-dentaire-scolaire-orthodontique-_qyzE8wys-_s02mS9UTnXg
Clinique dentaire de la Jeunesse,"Rue de Neuchâtel 2, 1400 Yverdon-les-Bains",1400,Yverdon-les-Bains,tel:+41244236490,https://www.local.ch/en/d/yverdon-les-bains/1400/dental-clinic/clinique-dentaire-de-la-jeunesse-oGGdGvwSPn0VpHiNkXtlVA
Clinique de gynécologie et obstétrique,"Chante-Merle 84, 2502 Biel/Bienne",2502,Biel/Bienne,tel:+41323242424,https://www.local.ch/en/d/biel-bienne/2502/hospital/clinique-de-gynecologie-et-obstetrique-tUTBiOIonz9we0Fa3OVAYg
Clinique dentaire scolaire régionale,"Chemin des Ecoliers 3, 1896 Vouvry",1896,Vouvry,tel:+41244811131,https://www.local.ch/en/d/vouvry/1896/dentist/clinique-dentaire-scolaire-regionale-jJ306si58TcnqEhIoVeVKg
Clinique de médecine interne,"Chante-Merle 84, 2502 Biel/Bienne",2502,Biel/Bienne,tel:+41323243438,https://www.local.ch/en/d/biel-bienne/2502/hospital/clinique-de-medecine-interne-HlJpwluaigZ11PTvm-eyRQ
Clinique pour enfants Wildermeth,"Chante-Merle 84, 2502 Biel/Bienne",2502,Biel/Bienne,tel:+41323242424,https://www.local.ch/en/d/biel-bienne/2502/hospital/clinique-pour-enfants-wildermeth-dIt5x4QnRzZgQ0ym6Phhmw
CLINIQUE BIO MTC Sàrl,"Chemin de la Cigale 4B, 1010 Lausanne",1010,Lausanne,tel:+41789427035,https://www.local.ch/en/d/lausanne/1010/chinese-medicine-tcm/clinique-bio-mtc-sarl-LH0aC6PMxara4WW6aJtUzw
Clinique Care Geneva Aesthetics,"Rue Rodolphe-Toepffer 12, 1206 Genève",1206,Genève,tel:+41223475757,https://www.local.ch/en/d/geneve/1206/clinique-care-geneva-aesthetics-Z55EVOetrgZUU_j4EwBKTg
Clinique Cosmetics,"Marktplatz 2, 4001 Basel",4001,Basel,tel:+41612616551,https://www.local.ch/en/d/basel/4001/clinique-cosmetics-QkFwF38xPB6LQwrRKsatRA
Clinique Counter,"Greifengasse 22, 4058 Basel",4058,Basel,tel:+41616930630,https://www.local.ch/en/d/basel/4058/clinique-counter-9z-K5-GEU_bjFguj4a_J1Q
Clinique d'Orthodontie,"Chemin de La-Loutre 15, 1290 Versoix",1290,Versoix,tel:+41223444060,https://www.local.ch/en/d/versoix/1290/clinique-d-orthodontie-fstyuThyt7Gwq3OaEdu8rg
Clinique d'Orthodontie de Genève Sàrl,"Carrefour de Rive 2, 1207 Genève",1207,Genève,tel:+41227352151,https://www.local.ch/en/d/geneve/1207/dental-clinic/clinique-d-orthodontie-de-geneve-sarl-_0jRUyKF8BarDRfYe_4hzA
Clinique d'Orthodontie les Vergers SA,"Place de la Diversité 1, 1217 Meyrin",1217,Meyrin,,https://www.local.ch/en/d/meyrin/1217/clinique-d-orthodontie-les-vergers-sa-W6EyRixjrEkIPBTLP8yaCQ
Clinique d'Orthodontie Luis Marin C. Sàrl,"Boulevard Carl-Vogt 47, 1205 Genève",1205,Genève,tel:+41223207370,https://www.local.ch/en/d/geneve/1205/clinique-d-orthodontie-luis-marin-c-sarl-jO5J00i40RxalnJXajDw7g
Clinique de l'Oeil Martigny,"Rue de la Poste 5, 1920 Martigny",1920,Martigny,tel:+41277231377,https://www.local.ch/en/d/martigny/1920/clinique-de-l-oeil-martigny-811yVmQS2DjkwCaI42iTMw
Clinique de l'Oeil Onex,"Avenue Bois-de-la-Chapelle 15, 1213 Onex",1213,Onex,tel:+41228791234,https://www.local.ch/en/d/onex/1213/clinique-de-l-oeil-onex-ypB1nUv66zrlddLZj_NRfA
Clinique de l'Oeil Sierre,"Place de la Gare 10, 3960 Sierre",3960,Sierre,tel:+41274517227,https://www.local.ch/en/d/sierre/3960/ophthalmic-clinics/clinique-de-l-oeil-sierre-enS_kBKTBQOUvfmaY-UW1g
Clinique de l'Oeil Sion,"Rue de la Dixence 49, 1950 Sion",1950,Sion,tel:+41273244460,https://www.local.ch/en/d/sion/1950/clinique-de-l-oeil-sion-pHNJ-_WF2_P6sHpGChxd3A
Clinique de la Croix d'or,"Rue de la Croix-d'Or 7, 1204 Genève",1204,Genève,tel:+41227365050,https://www.local.ch/en/d/geneve/1204/aesthetic-medicine/clinique-de-la-croix-d-or-0wLoFkHL2-Rgc2sJbdYJHw
"Clinique de la Famille, de l'Enfant et de l'Adolescent SA","Rue Emile-Yung, 1205 Genève",1205,Genève,tel:+41228400481,https://www.local.ch/en/d/geneve/1205/psychiatry-and-psychotherapy/clinique-de-la-famille-de-l-enfant-et-de-l-adolescent-sa-A0k68nzPHz0dAKaDSG3zeQ
"Clinique de la Famille, de l'Enfant et de l'Adolescent SA","Avenue de Frontenex 6, 1207 Genève",1207,Genève,,https://www.local.ch/en/d/geneve/1207/psychotherapy-general/clinique-de-la-famille-de-l-enfant-et-de-l-adolescent-sa-BfmAKc_heJ7oI4EaUPcSUg
Clinique Dentaire BUD Sàrl,"Lindenstrasse 4, 8600 Dübendorf",8600,Dübendorf,tel:+41448208800,https://www.local.ch/en/d/duebendorf/8600/clinique-dentaire-bud-sarl-6LbPQjHnrkKh9sUoibUwcA
Clinique Dentaire BUD Sàrl,"Grand-Rue 47, 1196 Gland",1196,Gland,tel:+41223640801,https://www.local.ch/en/d/gland/1196/clinique-dentaire-bud-sarl-HSuAX4qmpDqTIc-p8Vspyw
Clinique Dentaire de Lausanne - centre,"Rue Centrale 26, 1003 Lausanne",1003,Lausanne,tel:+41213118181,https://www.local.ch/en/d/lausanne/1003/dental-clinic/clinique-dentaire-de-lausanne-centre-AcCNfVOVJRaIm52tbHqfDw
Clinique Dentaire du Chablais,"Chemin sous le Grand Pré 2, 1860 Aigle",1860,Aigle,tel:+41244717171,https://www.local.ch/en/d/aigle/1860/clinique-dentaire-du-chablais-GAWbocFsApyKyvWru59nyg
Clinique dentaire du château de la cour Sierre,"Avenue du Château de la Cour 11, 3960 Sierre",3960,Sierre,tel:+41274568181,https://www.local.ch/en/d/sierre/3960/clinique-dentaire-du-chateau-de-la-cour-sierre-RHzf2dyy007gZAYGCp_MBQ
Clinique Dentaire du Leman SA,"Chemin des Saules 4A, 1260 Nyon",1260,Nyon,tel:+41225529191,https://www.local.ch/en/d/nyon/1260/clinique-dentaire-du-leman-sa-69xaeVegIVEpQKOVWyUhGg
